fecha_carga;Nombre_encuestador;Fecha_encuesta;Datos_muestra;Escuela ;Especialidad;Turno;Año;Curso;Sexo;Edad;Diabetes;Celiaco;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Desayuno];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Almuerzo];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Merienda];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Cena];Alimento Fuente [Azúcares/Hidratos de carbono];Alimento Fuente [Proteínas];Alimento Fuente [Aceites];Alimento Fuente [Fibras];Lees_información_nutricional_de_envases;Entendes_que_significan;De_que_envases_provienen;Grupo_alimentario;consumiste_alcohol;consumiste_alcohol_este_anio;consumiste_alcohol_este_mes;consumiste_alcohol_esta_semana;tuviste_un_exceso_de_alcohol;como_te_sentis_con_tu_pes;como_te_sentis_en_funcion_del_peso;Tipo_frecuencia_actividades_físicas_Deportes;Tipo_frecuencia_actividades_físicas_Danza;Tipo_frecuencia_actividades_físicas_Gimnasio;Tipo_frecuencia_actividades_físicas_Caminatas;Tipo_frecuencia_actividades_físicas_Otras;Observaciones
05/12/2017 22:02:25;Loana Aylén Vallejos;24/11/2017;KaE;ESRN 16;EDU;Mañana;4;1;Femenino;17;No;No;09:20:00;pizza;gaceosa;14:00:00;tallarines;agua;17:00:00;pan;té;20:00:00;mate;;23:30:00;guiso_de_arroz;jugo;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Semillas de girasol;Verduras;Pescado;Tallarines;A veces;Entiendo en partes;Papas fritas;Otros;Sí;No;No;No;No;6;7;;;;;MIércoles, Sábado;
05/12/2017 22:07:17;Loana Aylén Vallejos;24/11/2017;KaE;ESRN 16;EDU;Mañana;4;1;Femenino;16;No;No;06:30:00;tostadas_con_manteca;té;12:30:00;fideos_con_crema_y_queso;agua;16:30:00;torta_de_chocolate;jugo;19:30:00;alfajor;;22:00:00;chorizo_asado;gaceosa;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;;Verduras;Pescado;Semillas de girasol;A veces;Entiendo en partes;Papas fritas;Otros;Sí;Sí;Sí;Sí;Sí;4;6;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado;Lunes, MIércoles, Viernes;;;
05/12/2017 22:11:03;Loana Aylén Vallejos;24/11/2017;KaE;ESRN 16;EDU;Mañana;4;1;Femenino;16;No;No;09:00:00;pizza;mate;13:00:00;milanesa_de_soja_con_polenta;agua;17:30:00;;mate;22:00:00;pizza;agua;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;A veces;Entiendo en partes;Arroz;Vegetariano;Sí;Sí;Sí;Sí;Sí;6;5;;;;Lunes, MIércoles;;
05/12/2017 22:14:55;Loana Aylén Vallejos;24/11/2017;Kae;ESRN 16;EDU;Mañana;4;1;Femenino;16;No;No;08:40:00;pizza;gaceosa;13:00:00;hamburguesas_con_arroz;jugo;17:00:00;galletitas_y_pan;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Compraste?;;Verduras;Tallarines;Semillas de girasol;Pescado;A veces;Entiendo en partes;Arroz;Otros;Sí;Sí;Sí;Sí;Sí;9;8;Martes, Jueves, Sábado;;Lunes, MIércoles;Viernes, Sábado, Domingo;;
05/12/2017 22:19:22;Loana Aylén Vallejos;24/11/2017;KaE;ESRN 16;EDU;Mañana;4;1;Femenino;17;No;No;06:30:00;;café;09:39:00;pizza;agua;13:30:00;pollo_con_papas;agua;18:00:00;banana;;22:00:00;milanesa_de_carne_con_ensalada_de_papa_y_huevo;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;Siempre;Entiendo en partes;Leche;Otros;Sí;Sí;Sí;Sí;Sí;0;8;Martes, Jueves, Viernes;;Lunes, MIércoles, Viernes;Sábado, Domingo;;
06/12/2017 17:01:12;Alexis ;22/11/2017;OuL01;ESRN 43;INF;Mañana;5;1;Femenino;19;No;No;09:30:00;galletitas;mate y jugo;13:30:00;tarta_de_choclo;agua;22:30:00;helado;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en otro lugar?;;;;;Nunca;No entiendo nada;Leche;No contesta;Sí;Sí;Sí;Sí;Sí;6;6;;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;no completa inciso 2 y no responde inciso 3
06/12/2017 17:07:54;Alexis;22/11/2017;OuL02;ESRN 43;INF;Mañana;5;1;Masculino;19;;;07:00:00;tostadas;te;10:30:00;;mates;12:40:00;fideos_con_tuco;agua;16:00:00;;mates;19:30:00;manzana y naranja;;22:30:00;milanesas_de_pescado;jugo;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Semillas de girasol;Verduras;Tallarines;Pescado;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;No;No;6;7;Lunes, Viernes, Sábado, Domingo;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;No contesta cuadro de diabetes y cel. 
06/12/2017 17:12:30;Alexis;22/11/2017;OuL03;ESRN 43;INF;Mañana;5;1;Femenino;17;No;No;13:30:00;huevos_revueltos y pan ;mate_cocido;19:30:00;helado;;21:00:00;;agua;22:00:00;milanesas_de_pollo con arroz cebolla y lechuga;;22:30:00;;te;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Verduras;Semillas de girasol;Pescado;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;0;10;;;;;;
06/12/2017 17:16:55;Alexis;22/11/2017;OuL04;ESRN 43;INF;Mañana;5;1;Femenino;18;No;No;13:30:00;arroz con verduras y pan ;jugo;17:00:00;magdalenas y budin;mates;20:00:00;tostadas_con_manteca;mates;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Compraste?;;;Pescado;Semillas de girasol;Tallarines;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;Sí;No;2;8;Lunes, MIércoles, Viernes;;;Sábado;;no completa inciso 3
06/12/2017 17:25:00;Alexis;22/11/2017;OuL05;ESRN 43;INF;Mañana;5;1;Femenino;18;No;No;10:00:00;pan;te;13:00:00;milanesas_de_carne;agua;18:00:00;manzana;;22:00:00;huevos y turron ;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;;Pescado;;Tallarines;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;No;No;9;6;;;;Lunes, Jueves, Domingo;MIércoles, Sábado;no completa inciso 3
06/12/2017 17:38:20;Alexis;22/11/2017;OuL06;ESRN 43;INF;Mañana;5;1;Masculino;18;No;No;13:00:00;guiso_de_arroz y pan;agua y gaseosa;15:00:00;galletitas y chocolate;te;21:00:00;pollo asado chorizos y pizza;;;;;;;;;;;;;;¿Comiste solo?, ¿Comistes con otros?, ¿Comiste en casa?, ¿Comiste en otro lugar?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comistes con otros?, ¿Comiste en casa?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comistes con otros?, ¿Comiste en casa?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comistes con otros?, ¿Comiste en casa?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;;Pescado;Semillas de girasol;Tallarines;A veces;Entiendo todo;Arroz;No contesta;Sí;Sí;Sí;Sí;No;10;5;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;;;;no completa inciso 3
06/12/2017 17:41:23;Alexis;22/11/2017;OuL07;ESRN 43;INF;Mañana;5;1;Masculino;17;No;No;12:00:00;milanesas_de_pollo con ensalada;jugo;15:00:00;pan;cafe;22:00:00;tarta_de_choclo;jugo;00:00:00;;cafe;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;Pescado;Tallarines;Verduras;Semillas de girasol;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;No;No;5;7;Lunes, MIércoles, Jueves, Viernes, Sábado;;;;;
06/12/2017 17:44:35;Alexis;22/11/2017;OuL08;ESRN 43;INF;Mañana;5;1;Femenino;17;No;No;12:00:00;salchichas;jugo;18:00:00;;te;21:00:00;tallarines;jugo;00:00:00;;bebidas alcoholicas;;;;;;;;;;¿Comistes con otros?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Pescado;Semillas de girasol;Tallarines;Nunca;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;Sí;Sí;3;3;;;;;;no completa inciso 3
06/12/2017 17:47:38;Alexis;22/11/2017;OuL09;ESRN 43;INF;Mañana;5;1;Femenino;17;No;No;08:00:00;;jugo;13:30:00;hamburguesas_de_carne y arroz;jugo;23:30:00;milanesas_de_carne;;01:00:00;;bebidas alcoholicas;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;Verduras;Pescado;Semillas de girasol;Tallarines;Nunca;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;5;5;;;;;;
06/12/2017 17:51:01;Alexis;22/11/2017;OuL10;ESRN 43;INF;Mañana;5;1;Masculino;20;No;No;06:00:00;;leche;09:00:00;pan;te;12:50:00;carne pizza y salchichas;jugo;20:30:00;helado;;;;;;;;;;;¿Comiste solo?, ¿Comistes con otros?, ¿Comiste en casa?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Compraste?;;Tallarines;Pescado;Semillas de girasol;Verduras;Nunca;Entiendo todo;Arroz;No contesta;Sí;Sí;Sí;No;No;8;6;;;Lunes, Martes, MIércoles, Jueves, Viernes;Sábado, Domingo;Sábado, Domingo;
06/12/2017 17:53:50;Alexis;22/11/2017;OuL11;ESRN 43;INF;Mañana;5;1;Masculino;18;No;No;13:00:00;pizza;agua;20:00:00;omelette;te;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Pescado;;Tallarines;Nunca;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;Sí;Sí;8;5;;;;;Lunes, MIércoles;no completa inciso 3
06/12/2017 17:57:12;Alexis;22/11/2017;OuL12;ESRN 43;INF;Mañana;5;1;Femenino;19;No;No;08:30:00;;mates;09:00:00;galletitas;jugo;13:00:00;guiso_de_arroz;agua;14:00:00;banana;;17:00:00;;mate_cocido;21:30:00;;mates;23:00:00;canelones;agua;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Semillas de girasol;Tallarines;Pescado;A veces;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;Sí;Sí;0;10;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;
06/12/2017 18:00:52;Alexis;22/11/2017;OuL13;ESRN 43;INF;Mañana;5;1;Masculino;18;No;No;14:30:00;fideos_con_tuco y ensalada;agua;14:30:00;chocolate;;19:00:00;galletitas;mates;22:00:00;arroz con pollo y ensalada_mixta;agua;;;;;;;;;;;¿Comiste en casa?;¿Comiste en otro lugar?;¿Comiste en casa?;Tallarines;Verduras;Semillas de girasol;Pescado;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;No;Sí;10;5;Lunes, Martes, MIércoles, Jueves, Viernes;;;;;
06/12/2017 18:03:36;Alexis;22/11/2017;OuL14;ESRN 43;INF;Mañana;5;1;Femenino;17;No;No;13:00:00;milanesas_de_carne con pure;jugo;18:00:00;tostadas;mates;23:00:00;ensalada;jugo;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;;A veces;No entiendo nada;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;10;5;;;;;;no completa inciso 3
06/12/2017 18:06:32;Alexis;22/11/2017;OuL15;ESRN 43;INF;Mañana;5;1;Femenino;18;No;No;13:00:00;hamburguesa_de_carne y ensalada;agua;16:00:00;tostadas;mates;23:00:00;fideos;agua;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Tallarines;;Pescado;Nunca;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;4;7;;;;;;no completa inciso 3
06/12/2017 18:10:05;Alexis;22/11/2017;OuL16;ESRN 43;INF;Mañana;5;1;Masculino;17;No;No;13:30:00;tarta pan y sopa;jugo;14:15:00;pan;cafe;;;;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;;;Tallarines;;Pescado;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;No;No;7;7;Lunes, MIércoles, Sábado;;;;;no completa inciso 3
06/12/2017 18:12:54;Alexis;22/11/2017;OuL17;ESRN 43;INF;Mañana;5;1;Masculino;18;No;No;13:00:00;guiso_de_fideos;jugo;19:00:00;galletitas;mates;23:00:00;vacio con papas;jugo;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Semillas de girasol;;Nunca;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;Sí;Sí;8;5;;;Lunes, Martes, MIércoles, Jueves, Viernes;;;no completa inciso 3
06/12/2017 18:17:06;Alexis;22/11/2017;OuL18;ESRN 43;INF;Mañana;5;1;Masculino;20;No;No;08:30:00;galletitas;mates;13:00:00;milanesas_de_carne arroz huevo y atun;agua;17:30:00;pan_con_dulce;te;20:00:00;;mates;22:30:00;tallarines_con_tuco;jugo;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Tallarines;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Papas fritas;Vegano;Sí;Sí;Sí;No;Sí;8;3;Lunes, Martes, MIércoles, Jueves, Viernes;;Lunes, MIércoles;;;
06/12/2017 18:19:48;Alexis;22/11/2017;OuL19;ESRN 43;INF;Mañana;5;1;Masculino;18;No;No;13:40:00;capeletinis_con_pollo;mate;19:00:00;galletitas;mates;;;;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Compraste?;;Tallarines;Pescado;Semillas de girasol;;Nunca;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;Sí;Sí;10;5;Martes, Jueves;;;;;no completa inciso 3
09/12/2017 17:45:28;Alejandra henriquez;22/11/2017;PnT01;ESRN 150;CB;Mañana;1;1;Femenino;14;No;No;07:00:00;tostadas;mate_cocido;12:40:00;Pizza_con_atun;agua;18:00:00;galletitas_dulces;te;22:00:00;milanesa_de_pollo_con_ensalada_de_lechuga;Jugo_de_frutas;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;Nunca;No entiendo nada;Leche;No contesta;Sí;Sí;Sí;Sí;Sí;3;6;;;;;;
09/12/2017 17:50:41;Alejandra Henriquez;22/11/2017;PnT02;ESRN 150;CB;Mañana;1;1;Masculino;14;No;No;14:00:00;alfajor;agua;;;;;;;;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Compraste?;;Semillas de girasol;Tallarines;;Verduras;Nunca;No entiendo nada;Leche;Vegetariano;Sí;Sí;Sí;Sí;No;10;5;Jueves;;Lunes, Viernes;;Martes, MIércoles, Sábado, Domingo;Inciso 3 semillas de girasol corresponde hidratos de crabono
09/12/2017 18:07:44;Alejandra Henriquez;22/11/2017;PnT03;ESRN 150;CB;Mañana;1;1;Femenino;13;No;No;09:30:00;caramelos;;10:00:00;pan_con_dulce;te;12:30:00;pizza;agua;16:30:00;galletitas;mate;18:30:00;;gaseosa;21:00:00;fideos_con_tuco_de_pollo_con_papa_y_cebolla;jugo;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Pescado;Tallarines;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;No;No;No;10;4;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;
09/12/2017 18:11:39;Alejandra Henriquez;22/11/2017;PnT04;ESRN 150;CB;Mañana;1;1;Masculino;15;No;No;;pizza_y_ensalada;agua;;;;;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;;;Semillas de girasol;Pescado;Tallarines;Verduras;Nunca;No entiendo nada;Leche;Vegano;Sí;Sí;Sí;Sí;No;5;6;;;;;Lunes, MIércoles, Viernes;
09/12/2017 18:16:58;Alejandra Henriquez;22/11/2017;PnT05;ESRN 150;CB;Mañana;1;1;Masculino;13;No;No;12:30:00;pizza_y_ensalada;agua;23:30:00;sandwich_de_jamon_y_queso;jugo;;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Pescado;Tallarines;Verduras;A veces;No entiendo nada;Arroz;No contesta;No;No;No;No;No;8;4;;;;;;
09/12/2017 18:36:30;Alejandra Henriquez;22/11/2017;PnT06;ESRN 150;CB;Mañana;1;1;Femenino;14;No;No;06:50:00;;jugo_de_soja;10:00:00;pan;;12:30:00;pizza;agua;16:30:00;ensalada_de_lechuga;agua;22:00:00;salchichas;agua;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;Semillas de girasol;Verduras;Tallarines;;A veces;Entiendo en partes;Papas fritas;Vegetariano;Sí;Sí;No;No;No;5;6;;;;Sábado, Domingo;;inciso 3 a verduras corresponde proteinas
09/12/2017 18:40:01;Alejandra Henriquez;22/11/2017;PnT07;ESRN 150;CB;Mañana;1;1;Femenino;13;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;Semillas de girasol;Verduras;Pescado;Tallarines;A veces;Entiendo en partes;Papas fritas;No contesta;No;No;No;No;No;6;6;;;;Domingo;Sábado;refiere no haber comido el dia anterior por sentirse descompuesto
09/12/2017 18:46:17;Alejandra Henriquez;22/11/2017;PnT08;ESRN 150;CB;Mañana;1;1;Femenino;14;No;No;10:00:00;pan_con_dulce;te;12:30:00;pizza;agua;18:00:00;tostadas;cafe;22:30:00;fideos_con_queso;agua;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Semillas de girasol;Verduras;;Tallarines;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;2;7;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;MIércoles, Sábado;inciso 3 a verdura corresponde a proteinas
09/12/2017 18:53:15;Alejandra Henriquez;22/11/2017;PnT09;ESRN 150;CB;Mañana;1;1;Femenino;13;No;No;10:00:00;Pan_con_dulce;te;12:30:00;pizza;agua;16:10:00;tarta_de_jamon_y_queso;agua;19:30:00;galletitas_oblea;te;22:15:00;milanesa_de_pollo_con_pure;agua;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Pescado;Tallarines;Verduras;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;No;8;5;MIércoles;Lunes, Martes, MIércoles, Viernes;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;
09/12/2017 19:08:29;Alejandra Henriquez;22/11/2017;PnT10;ESRN 150;CB;Mañana;1;1;Masculino;13;No;No;09:45:00;;te;12:45:00;pizza;agua;18:00:00;milanesa_de_pollo_y_fideos_con_crema;jugo;23:00:00;arroz_con_atun;gaseosa;;;;;;;;;;¿Comiste solo?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Tallarines;Verduras;Pescado;Semillas de girasol;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;Sí;Sí;5;7;Domingo;;;;Domingo;
09/12/2017 19:19:04;Alejandra Henriquez;22/11/2017;PnT11;ESRN 150;CB;Mañana;1;1;Femenino;14;No;No;10:00:00;yogurt_con_cereales;;12:30:00;pizza_con_queso_paleta_salame;;16:20:00;frutas;;19:15:00;tarta_de_frutas_con_crema;te_con_leche;00:00:00;hamburguesa_con_ensalada_de_lechuga_tomate_zanahoria_huevo;agua;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Tallarines;Semillas de girasol;Nunca;No entiendo nada;Papas fritas;Vegano;Sí;Sí;Sí;Sí;Sí;4;8;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;;Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;Martes, Jueves, Sábado, Domingo;inciso celiaco Si/No no contesto
09/12/2017 19:27:11;Alejandra Henriquez;22/11/2017;PnT12;ESRN 150;CB;Mañana;1;1;Masculino;15;No;No;07:30:00;galletitas;mate;13:30:00;pancho;;20:00:00;galletitas;;22:00:00;bifes_con_ensalada;;;;;;;;;;;¿Comiste solo?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Compraste?;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Tallarines;Semillas de girasol;Verduras;Nunca;No entiendo nada;Leche;Vegetariano;Sí;Sí;Sí;No;No;5;5;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;Lunes, Viernes;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;Inciso 3 a verduras corresponde fibras
09/12/2017 19:33:30;Alejandra Henriquez;22/11/2017;PnT13;ESRN 150;CB;Mañana;1;1;Masculino;13;No;No;10:00:00;pan_con_dulce;te;12:30:00;pizza;agua;22:00:00;medallon_de_pescado_con_arroz;jugo;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en casa?;;Verduras;;Semillas de girasol;A veces;Entiendo todo;Leche;No contesta;No;No;No;No;No;8;3;Lunes, Martes, MIércoles, Jueves, Viernes;;;Sábado, Domingo;;inciso 3 a verdura le corresponde proteina y a semillas de girasol fibras
